s,carat,cut,color,clarity,depth,table,price,x,y,z
17308,1.51,Good,J,VS2,64,58,6936,7.24,7.27,4.64
17309,1.05,Ideal,G,VS1,62,56,6936,6.47,6.53,4.03
17310,1.05,Premium,G,VS1,61.6,58,6936,6.48,6.51,4
17311,1.01,Very Good,G,VS1,63.1,57,6936,6.32,6.39,4.01
17312,1.28,Premium,D,SI2,61.2,58,6936,7.09,6.96,4.3
17313,1,Very Good,D,VS2,61.2,60,6937,6.4,6.42,3.92
17314,1.19,Good,E,VS2,57.4,60,6937,6.9,7,3.99
17315,1.01,Ideal,G,VS2,62.7,54,6937,6.43,6.47,4.04
17316,1.1,Ideal,G,VS2,60.9,56,6939,6.68,6.79,4.1
17317,1.51,Very Good,J,SI1,62.9,59,6942,7.25,7.29,4.57
17318,1.15,Premium,D,SI1,63,57,6942,6.69,6.64,4.2
17319,1.01,Very Good,F,VS2,60.5,59,6944,6.51,6.54,3.95
17320,1.25,Ideal,H,VS2,60,56,6944,7.04,6.99,4.21
17321,1.19,Premium,H,VS2,61.1,58,6944,6.83,6.78,4.16
17322,1.06,Ideal,I,VVS1,60.2,57,6945,6.62,6.66,4
17323,1.28,Premium,H,SI1,62.3,58,6946,7,6.94,4.34
17324,1.06,Premium,F,VS2,62.2,57,6947,6.58,6.53,4.08
17325,1.22,Ideal,H,VS2,61.4,57,6947,6.89,6.85,4.22
17326,1.1,Very Good,G,VS1,60.3,62,6951,6.72,6.67,4.04
17327,0.95,Ideal,G,IF,59.8,59,6951,6.36,6.43,3.82
17328,1.09,Premium,G,VS1,62.5,59,6951,6.57,6.54,4.1
17329,1.01,Ideal,G,VS1,62.7,56,6951,6.4,6.35,4
17330,1.01,Ideal,G,VS1,62.4,58,6951,6.43,6.39,4
17331,1.11,Very Good,G,VS2,62.2,57,6953,6.55,6.6,4.09
17332,1.16,Ideal,H,VS2,62.1,57,6954,6.7,6.73,4.17
17333,1.2,Very Good,F,SI1,63.3,58,6955,6.63,6.57,4.18
17334,1.04,Ideal,G,VS2,60.5,57,6955,6.56,6.62,3.99
17335,1.15,Premium,G,VS2,62.9,58,6955,6.7,6.62,4.19
17336,1.01,Very Good,E,VS2,62.6,59,6956,6.35,6.39,3.99
17337,1.2,Ideal,H,VS2,62.2,55,6956,6.76,6.85,4.23
17338,1.01,Ideal,E,VS2,61.4,57,6956,6.44,6.5,3.97
17339,1,Very Good,F,VS2,62.8,57,6957,6.29,6.35,3.97
17340,1.23,Premium,H,VS2,62.4,61,6957,6.85,6.8,4.26
17341,1.21,Ideal,G,SI1,62.1,57,6958,6.79,6.83,4.23
17342,1,Good,E,VS2,58.2,60,6958,6.52,6.54,3.8
17343,1.24,Ideal,H,SI1,61.6,57,6958,6.92,6.84,4.24
17344,1.18,Ideal,G,SI1,62,56,6960,6.76,6.79,4.2
17345,1.35,Very Good,I,VS2,62.1,62,6961,6.97,7.05,4.35
17346,1.08,Ideal,H,VVS1,62.5,54,6961,6.56,6.58,4.1
17347,1.72,Very Good,F,I1,60.5,59,6962,7.71,7.8,4.69
17348,1.12,Ideal,H,SI1,61.6,56,6962,6.64,6.68,4.11
17349,1.11,Ideal,H,VVS2,61.4,57,6962,6.67,6.63,4.08
17350,1.24,Premium,H,VS2,61.7,59,6962,6.91,6.84,4.24
17351,1.22,Very Good,G,VS2,63.1,56,6962,6.82,6.8,4.3
17352,1.11,Premium,D,SI1,62,58,6962,6.68,6.64,4.13
17353,1.33,Premium,I,VS1,61.5,58,6963,7.02,7.06,4.33
17354,1.33,Good,I,VS1,63.7,56,6963,6.92,6.96,4.42
17355,1.33,Premium,E,SI2,62.5,58,6963,6.99,7.03,4.38
17356,1.21,Premium,E,SI1,62.3,58,6963,6.77,6.74,4.21
17357,1.01,Ideal,G,VS2,62.6,56,6964,6.41,6.44,4.02
17358,1.24,Premium,D,SI2,61.4,59,6965,6.91,6.87,4.23
17359,1.56,Good,J,VS2,57.6,65,6966,7.6,7.62,4.38
17360,1.55,Ideal,J,SI2,62.3,54,6966,7.38,7.42,4.61
17361,1.01,Premium,G,VVS2,60.9,59,6968,6.59,6.54,4
17362,1.01,Ideal,E,VS2,61.3,57,6968,6.49,6.46,3.97
17363,1.02,Ideal,G,VS1,62,55,6968,6.4,6.53,4.01
17364,1.2,Ideal,H,SI1,61.1,56,6968,6.92,6.87,4.21
17365,1.01,Very Good,G,VVS2,63.4,55,6968,6.41,6.34,4.04
17366,1.01,Good,E,VS2,63.9,59,6968,6.34,6.31,4.04
17367,1.73,Premium,H,SI2,60.5,60,6968,7.79,7.71,4.69
17368,1.01,Premium,E,VS2,62.2,58,6968,6.41,6.36,3.97
17369,1.22,Premium,G,SI2,62.4,61,6969,6.79,6.79,4.23
17370,1.39,Good,F,SI2,63.8,55,6969,7.05,7.08,4.51
17371,0.32,Ideal,D,SI2,61.7,55,612,4.4,4.38,2.71
17372,0.32,Ideal,D,SI2,59.5,57,612,4.5,4.47,2.67
17373,0.32,Good,D,SI2,63.9,58,612,4.33,4.31,2.76
17374,0.32,Premium,G,SI1,62.8,56,612,4.36,4.34,2.73
17375,0.34,Premium,I,VS2,62.1,57,612,4.48,4.44,2.77
17376,0.34,Premium,I,VS2,61.8,58,612,4.51,4.48,2.78
17377,0.34,Premium,H,SI1,60.2,58,612,4.52,4.48,2.71
17378,0.34,Premium,H,SI1,62.1,59,612,4.5,4.46,2.78
17379,0.34,Ideal,E,SI2,62.4,57,612,4.5,4.47,2.8
17380,0.34,Premium,E,SI2,59.9,59,612,4.57,4.55,2.73
17381,0.34,Premium,E,SI2,61.7,58,612,4.54,4.5,2.79
17382,0.34,Premium,E,SI2,61.5,58,612,4.52,4.49,2.77
17383,0.34,Premium,E,SI2,62.4,59,612,4.46,4.42,2.77
17384,0.34,Premium,E,SI2,62.5,59,612,4.46,4.43,2.78
17385,0.34,Good,E,SI2,63.7,55,612,4.46,4.43,2.83
17386,0.34,Ideal,E,SI2,62.9,56,612,4.48,4.45,2.81
17387,0.32,Premium,G,SI1,62.5,58,612,4.43,4.4,2.76
17388,0.32,Premium,G,SI1,60.9,58,612,4.44,4.39,2.69
17389,0.32,Ideal,G,SI1,61.3,57,612,4.4,4.37,2.69
17390,0.32,Ideal,G,SI1,62.5,55,612,4.38,4.35,2.73
17391,0.32,Ideal,D,SI2,61.8,55,612,4.42,4.38,2.72
17392,0.32,Ideal,D,SI2,61.1,56,612,4.41,4.39,2.69
17393,0.32,Ideal,D,SI2,59.8,57,612,4.46,4.4,2.65
17394,0.32,Good,D,SI2,63.7,56,612,4.34,4.33,2.76
17395,0.32,Ideal,D,SI2,62.8,57,612,4.38,4.35,2.74
17396,0.32,Ideal,D,SI2,62.4,54,612,4.4,4.38,2.74
17397,0.32,Ideal,D,SI2,62.6,56,612,4.4,4.38,2.75
17398,0.34,Premium,E,SI1,59.3,58,612,4.59,4.55,2.71
17399,0.32,Ideal,G,SI1,61.4,57,612,4.41,4.38,2.7
17400,0.32,Ideal,G,SI1,61.6,57,612,4.42,4.38,2.71
17401,1.2,Good,E,SI1,64,61,6969,6.61,6.67,4.25
17402,1.22,Premium,D,SI2,61.9,60,6969,6.88,6.82,4.24
17403,1.09,Ideal,H,SI1,61.4,56,6970,6.61,6.64,4.07
17404,1.71,Good,F,SI2,63.7,54,6971,7.6,7.49,4.81
17405,1.56,Premium,F,SI2,63,58,6971,7.35,7.28,4.66
17406,1.1,Ideal,G,VS2,60.2,56,6972,6.7,6.74,4.05
17407,1.21,Very Good,H,VS1,63.4,55,6973,6.76,6.81,4.3
17408,1.2,Very Good,F,SI1,62.7,58,6973,6.74,6.72,4.22
17409,1.36,Ideal,J,VVS2,61.9,56,6973,7.16,7.13,4.42
17410,1.02,Very Good,D,VS2,62.7,58,6974,6.35,6.44,4.01
17411,1.03,Premium,D,VS1,59.6,61,6974,6.62,6.57,3.93
17412,1.21,Premium,H,VS2,59.3,60,6974,6.99,6.93,4.13
17413,1.01,Very Good,G,VVS2,63.3,57,6975,6.29,6.36,4.01
17414,1.51,Premium,J,SI1,61.2,62,6976,7.36,7.32,4.49
17415,1.51,Very Good,J,SI1,63.5,58,6976,7.29,7.24,4.61
17416,1.51,Fair,J,SI1,63.4,60,6976,7.31,7.18,4.59
17417,1.5,Premium,H,SI2,61.2,61,6979,7.34,7.27,4.47
17418,1.45,Very Good,J,VS2,62.6,58,6980,7.28,7.16,4.52
17419,1.13,Ideal,I,VS1,61.9,55,6980,6.67,6.7,4.14
17420,1.13,Ideal,I,VS1,61.8,57,6980,6.66,6.7,4.13
17421,1.05,Ideal,G,VS2,61.6,59,6981,6.51,6.54,4.02
17422,1.03,Ideal,G,VS2,61.3,57,6981,6.51,6.54,4
17423,1.06,Ideal,D,VS2,62.5,54,6981,6.6,6.53,4.1
17424,1.52,Good,J,VS2,63.1,61,6982,7.19,7.23,4.55
17425,1.08,Premium,G,VS1,62.9,55,6982,6.6,6.53,4.13
17426,1.08,Premium,G,VS1,62.7,56,6982,6.55,6.52,4.1
17427,1.11,Ideal,G,VS2,61.2,56,6982,6.68,6.65,4.08
17428,1.1,Ideal,G,VS1,61.5,57,6984,6.62,6.65,4.08
17429,1.2,Very Good,F,SI1,61.9,58,6985,6.75,6.82,4.2
17430,1.5,Very Good,J,SI1,62.5,58,6987,7.24,7.29,4.54
17431,1.1,Very Good,F,VS2,61.1,57,6987,6.65,6.71,4.08
17432,1.5,Very Good,J,SI1,62.7,58,6987,7.22,7.26,4.54
17433,1.29,Premium,H,VS2,62.4,57,6987,6.98,6.92,4.34
17434,1.41,Premium,D,SI2,61.1,56,6988,7.19,7.15,4.38
17435,1,Premium,G,VS1,62.9,60,6989,6.36,6.29,3.98
17436,1.23,Ideal,I,VVS1,62.1,57,6989,6.83,6.9,4.26
17437,1,Premium,G,VS1,58.6,61,6989,6.57,6.5,3.83
17438,1,Ideal,E,VS2,61.5,55,6989,6.47,6.44,3.97
17439,1.09,Very Good,F,VS2,61.4,54,6990,6.66,6.7,4.1
17440,1.58,Premium,F,SI2,60.7,60,6990,7.54,7.51,4.57
17441,1.24,Ideal,G,SI1,60.5,60,6994,6.97,6.91,4.2
17442,1.01,Very Good,E,VS1,62,57,6996,6.46,6.38,3.98
17443,1.56,Very Good,J,SI2,58.3,63,6996,7.64,7.7,4.47
17444,1.4,Good,H,SI2,62.5,57,6996,7.07,7.11,4.43
17445,1.04,Premium,G,VS1,62,56,6996,6.53,6.46,4.03
17446,1.01,Very Good,E,VS1,62.1,58,6997,6.39,6.45,3.99
17447,1.23,Very Good,H,SI1,60.3,58,6997,6.93,6.96,4.19
17448,1.07,Very Good,G,VS1,60.9,55,6998,6.6,6.64,4.03
17449,1.01,Good,D,VS2,62.1,59,6998,6.28,6.35,3.92
17450,1.31,Ideal,I,VS2,61.7,55,6999,7.1,7,4.35
17451,1.01,Very Good,F,VS1,62.8,58,6999,6.32,6.39,3.99
17452,1.01,Ideal,D,VS2,59.8,56,6999,6.49,6.52,3.89
17453,1.01,Good,F,VS1,63.3,60,6999,6.32,6.35,4.01
17454,1.01,Premium,F,VS1,61.3,58,6999,6.44,6.52,3.97
17455,1.01,Good,D,VS2,63.1,60,6999,6.35,6.39,4.02
17456,1.24,Premium,F,SI1,61.6,59,7000,6.9,6.86,4.24
17457,1.26,Very Good,G,SI1,63.2,61,7000,6.87,6.81,4.32
17458,1.01,Very Good,D,VS2,60.6,56,7001,6.45,6.51,3.93
17459,1.01,Very Good,F,VS1,63.7,56,7001,6.27,6.33,4.01
17460,1.01,Good,F,VVS2,65.9,54,7001,6.18,6.27,4.1
17461,1.3,Premium,D,SI2,60.2,59,7002,7,7.05,4.23
17462,1,Very Good,E,VS1,61.2,57,7002,6.43,6.47,3.95
17463,1.21,Ideal,I,VVS2,62.7,56,7002,6.8,6.83,4.27
17464,1.06,Very Good,G,VS1,62,58,7003,6.51,6.56,4.05
17465,1.16,Premium,F,VS2,62.7,58,7003,6.71,6.65,4.19
17466,1.27,Premium,G,SI1,61.4,59,7005,6.94,6.98,4.27
17467,2.23,Very Good,G,I1,63.5,57,7006,8.24,8.2,5.22
17468,0.91,Premium,E,VVS2,61.1,61,7006,6.24,6.2,3.8
17469,1.39,Premium,H,VS2,62.5,59,7006,7.17,7.1,4.46
17470,1,Good,G,VVS1,63.8,60,7007,6.31,6.35,4.04
17471,1.05,Very Good,G,VS1,62.3,56,7010,6.45,6.51,4.04
17472,1.01,Ideal,E,VS2,61.9,57,7013,6.43,6.37,3.96
17473,1.01,Ideal,F,VS2,61.9,54,7014,6.45,6.49,4
17474,1.04,Ideal,F,VS1,61.4,57,7015,6.51,6.56,4.01
17475,1.34,Ideal,I,VS1,62.2,57,7016,7.02,7.06,4.38
17476,1,Good,F,VVS2,56.5,63,7016,6.65,6.62,3.75
17477,1.13,Ideal,G,VS2,62.7,56,7016,6.65,6.61,4.16
17478,1.01,Premium,F,VS1,60.8,59,7017,6.45,6.41,3.91
17479,1.2,Ideal,E,SI2,62,57,7018,6.8,6.82,4.22
17480,1.51,Premium,H,SI2,62.3,62,7018,7.32,7.21,4.51
17481,1.04,Premium,E,VS2,62.4,58,7019,6.56,6.51,4.08
17482,2.11,Fair,F,I1,67.6,57,7019,7.88,7.83,5.31
17483,1.01,Very Good,G,VS1,63.6,57,7021,6.34,6.36,4.04
17484,1.1,Premium,G,VS2,59.4,60,7022,6.78,6.72,4.01
17485,1.52,Good,J,SI1,63.6,60,7022,7.25,7.21,4.6
17486,1.27,Ideal,E,SI2,60.8,57,7023,7,7.02,4.26
17487,2.01,Good,H,I1,63.9,59,7024,8.01,7.92,5.09
17488,1.05,Premium,F,VS2,62.6,58,7025,6.47,6.5,4.06
17489,1.28,Ideal,I,VS1,61.3,57,7025,7.02,6.98,4.29
17490,2.05,Good,G,I1,56.9,58,7026,8.46,8.3,4.77
17491,1,Good,D,VS2,60.7,61,7026,6.4,6.46,3.9
17492,1.02,Ideal,F,VS2,62,57,7026,6.46,6.44,4
17493,1.05,Ideal,G,VS1,61.3,57,7027,6.51,6.58,4.01
17494,1.05,Ideal,G,VS2,61.7,57,7028,6.56,6.53,4.04
17495,1.27,Very Good,I,VS1,60.6,59,7031,7.04,6.96,4.24
17496,1.01,Premium,D,VS2,60.4,58,7032,6.57,6.47,3.94
17497,1.01,Premium,D,VS2,62.2,61,7032,6.43,6.37,3.98
17498,1.15,Premium,G,VS1,63,60,7032,6.68,6.6,4.18
17499,1.09,Premium,G,VS2,61,59,7032,6.65,6.6,4.04
17500,1.51,Premium,J,SI1,62.3,58,7034,7.3,7.33,4.56
17501,1.04,Ideal,F,VS2,60.1,59,7035,6.59,6.63,3.97
17502,1.29,Ideal,H,SI1,62.1,55,7036,6.96,7,4.34
17503,1.02,Ideal,F,VS2,62.8,57,7037,6.41,6.36,4.01
17504,1.01,Very Good,F,VS2,61.1,58,7037,6.45,6.51,3.96
17505,1.21,Ideal,I,VS1,61.8,56,7037,6.83,6.87,4.23
17506,1.05,Ideal,G,VS1,62.5,56,7037,6.48,6.54,4.07
17507,1.32,Ideal,E,SI2,62.7,56,7037,7.03,6.97,4.39
17508,1.19,Ideal,E,SI1,61.3,57,7037,6.83,6.81,4.18
17509,1.14,Ideal,I,VS1,61.1,56,7038,6.73,6.76,4.12
17510,1.01,Very Good,E,VS1,62.2,56,7039,6.38,6.42,3.98
17511,1.15,Very Good,H,VS1,62.5,56,7040,6.65,6.72,4.18
17512,1.04,Premium,D,VS1,60.8,58,7041,6.53,6.5,3.96
17513,1.14,Good,G,VS1,63.4,58,7042,6.61,6.67,4.21
17514,1.14,Ideal,G,VS2,61.5,57,7042,6.68,6.72,4.12
17515,1.25,Ideal,I,VS1,61.4,58,7042,6.89,6.93,4.24
17516,1.04,Ideal,G,VS2,61.3,57,7044,6.53,6.56,4.01
17517,1.3,Premium,D,SI2,61.5,58,7044,6.98,6.91,4.27
17518,1.04,Premium,E,VS2,61.1,59,7047,6.54,6.56,4
17519,1.21,Good,G,VS2,64.1,58,7047,6.74,6.67,4.3
17520,1.21,Ideal,H,VS1,60.5,57,7047,6.91,6.88,4.17
17521,1.04,Good,G,VS1,63.8,57,7049,6.4,6.43,4.09
17522,1.04,Very Good,G,VS1,61.8,58,7049,6.5,6.55,4.03
17523,1.24,Very Good,H,SI1,60.8,60,7050,6.9,6.94,4.21
17524,1.12,Good,F,VS2,63.8,57,7051,6.61,6.59,4.21
17525,1.3,Ideal,H,SI1,62.2,56,7054,7.03,6.98,4.36
17526,1.11,Premium,G,VS2,61.5,58,7055,6.69,6.62,4.09
17527,1.09,Ideal,H,VVS1,61.4,56,7055,6.64,6.67,4.09
17528,1.02,Ideal,G,VS1,61.4,57,7055,6.45,6.49,3.98
17529,1.26,Premium,H,SI1,61.3,57,7056,7.01,6.93,4.27
17530,1.5,Fair,F,SI2,64.7,59,7056,7.13,7.05,4.59
17531,1,Premium,F,VS1,62,59,7056,6.42,6.35,3.96
17532,1,Premium,F,VS1,59.2,60,7056,6.53,6.48,3.58
17533,1,Premium,F,VS1,59.2,60,7056,6.53,6.48,3.85
17534,1,Premium,F,VS1,62.7,55,7056,6.39,6.34,3.99
17535,1.01,Ideal,F,VS1,61.7,59,7056,6.44,6.42,3.97
17536,1.05,Premium,E,VS2,62.1,58,7056,6.54,6.5,4.05
17537,1.5,Fair,F,SI2,65.3,57,7056,7.15,7.09,4.65
17538,1,Ideal,F,VS1,61.7,55,7056,6.42,6.39,3.95
17539,1.5,Premium,F,SI2,62.4,58,7056,7.31,7.24,4.54
17540,1.5,Premium,I,SI2,62.2,61,7056,7.24,7.19,4.49
17541,1.34,Ideal,G,SI2,61.1,56,7058,7.11,7.13,4.35
17542,1.01,Ideal,G,VS1,59.1,55,7059,6.6,6.53,3.88
17543,1.32,Ideal,I,VS2,61.7,59,7059,7.03,7.06,4.35
17544,1.14,Ideal,H,VS2,62,55,7059,6.71,6.72,4.16
17545,1.01,Good,F,VVS2,63.6,60,7059,6.36,6.31,4.03
17546,1.22,Premium,F,SI1,62.5,59,7059,6.83,6.78,4.25
17547,1.01,Premium,G,VS1,60.7,58,7059,6.52,6.49,3.95
17548,1.01,Premium,F,VS2,62.5,59,7062,6.41,6.32,3.98
17549,1.51,Good,J,VS2,64,58,7062,7.27,7.24,4.64
17550,1.05,Premium,G,VS1,61.6,58,7063,6.51,6.48,4
17551,1.05,Ideal,G,VS1,62,56,7063,6.53,6.47,4.03
17552,1.03,Ideal,G,VS2,61.6,55,7064,6.49,6.54,4.01
17553,1.19,Good,E,VS2,57.4,60,7064,7,6.9,3.99
17554,1.13,Ideal,D,SI1,61.4,56,7066,6.69,6.74,4.12
17555,1.55,Very Good,H,SI1,63.2,57,7066,7.35,7.31,4.64
17556,1.55,Very Good,H,SI1,63.2,57,7066,7.35,7.31,4.64
17557,1.02,Good,F,VS1,63.7,57,7068,6.35,6.39,4.06
17558,1.7,Ideal,H,I1,62.6,54.1,7068,7.58,7.63,4.77
17559,1.01,Premium,G,VVS2,61.2,59,7068,6.42,6.36,3.91
17560,1.07,Ideal,G,VS1,61.8,55,7069,6.55,6.59,4.06
17561,2.25,Fair,G,I1,64.9,58,7069,8.15,8.12,5.28
17562,1.05,Ideal,G,VS2,62.2,54,7070,6.53,6.55,4.07
17563,1,Premium,F,VS2,59,59,7072,6.54,6.51,3.85
17564,1.2,Very Good,H,VS2,62.5,60,7072,6.72,6.78,4.22
17565,1.62,Very Good,J,SI2,61.6,60,7072,7.52,7.64,4.67
17566,1.2,Ideal,H,VS2,62.8,57,7072,6.75,6.79,4.25
17567,1.2,Ideal,H,VS2,61.2,59,7072,6.84,6.89,4.2
17568,1.16,Ideal,G,VS2,62.3,57,7074,6.66,6.72,4.17
17569,1.16,Premium,G,VS2,59.9,60,7074,6.85,6.88,4.11
17570,1.1,Ideal,G,VS2,62.5,54,7074,6.59,6.62,4.12
17571,1.2,Ideal,E,SI1,62.3,55,7074,6.78,6.84,4.24
17572,1.06,Ideal,F,VS2,61,57,7075,6.57,6.6,4.02
17573,1.17,Very Good,G,VS2,63.2,57,7076,6.73,6.71,4.25
17574,1.08,Fair,G,VS1,64.7,60,7076,6.44,6.41,4.16
17575,1.5,Premium,D,SI2,59.6,59,7076,7.54,7.46,4.47
17576,1.02,Ideal,G,VS1,61.1,56,7077,6.51,6.54,3.99
17577,1.02,Ideal,F,VS2,62,55,7078,6.47,6.5,4.02
17578,1.09,Ideal,G,VS1,60.5,57,7078,6.69,6.73,4.06
17579,1.06,Very Good,E,VS2,61,60,7079,6.57,6.53,4
17580,1.32,Ideal,I,VS2,60.8,57,7079,7.02,7.07,4.28
17581,1.01,Very Good,F,VS1,62.5,60,7079,6.36,6.41,3.99
17582,1.2,Ideal,I,VVS2,62.9,55,7079,6.75,6.79,4.26
17583,1.14,Ideal,H,SI1,61.8,56,7079,6.68,6.72,4.14
17584,1.14,Ideal,H,SI1,61.6,56,7079,6.72,6.74,4.14
17585,1.14,Ideal,H,SI1,61.5,55,7079,6.72,6.75,4.14
17586,1.14,Premium,G,VS2,60.9,57,7079,6.79,6.73,4.12
17587,1.32,Ideal,F,SI1,61.6,56,7079,7.11,7.05,4.36
17588,1.08,Premium,F,VS2,62.8,59,7079,6.55,6.47,4.09
17589,1.14,Premium,G,VS2,61.4,60,7079,6.71,6.68,4.11
17590,1.2,Very Good,I,VVS1,62.6,56,7080,6.7,6.74,4.21
17591,1.29,Ideal,G,VS2,62.9,57,7080,6.91,6.89,4.34
17592,1.59,Fair,I,SI2,65.2,58,7080,7.28,7.24,4.73
17593,1.09,Ideal,G,VS2,62.4,55,7081,6.61,6.56,4.11
17594,1,Fair,D,VS1,55.9,60,7083,6.77,6.71,4.38
17595,1,Good,E,VVS1,64.1,62,7084,6.29,6.26,4.02
17596,1.4,Ideal,H,SI2,61.2,56,7084,7.18,7.23,4.41
17597,1.22,Ideal,E,SI1,61.7,56,7085,6.88,6.92,4.26
17598,1.21,Ideal,I,VVS1,61.6,55,7086,6.88,6.8,4.21
17599,1.48,Premium,I,SI2,61.3,58,7086,7.39,7.32,4.51
17600,1.3,Very Good,I,VS2,61.8,56,7087,6.98,7.04,4.33
17601,1.18,Ideal,D,SI1,61.9,55,7087,6.76,6.8,4.2
17602,1.33,Ideal,H,SI1,62.7,56,7088,6.99,7.04,4.4
17603,1.21,Ideal,E,SI1,62.3,56,7088,6.87,6.81,4.26
17604,1.72,Premium,F,I1,60.5,59,7089,7.8,7.71,4.69
17605,1.23,Premium,H,VS2,62.9,57,7089,6.84,6.77,4.28
17606,1.33,Premium,I,VS1,61.5,58,7090,7.06,7.02,4.33
17607,1.33,Good,I,VS1,63.7,56,7090,6.96,6.92,4.42
17608,1.33,Premium,E,SI2,62.5,58,7090,7.03,6.99,4.38
17609,1.12,Ideal,H,VVS2,62.3,53,7091,6.64,6.7,4.16
17610,1.02,Ideal,F,VS1,60.7,56,7091,6.53,6.61,3.99
17611,1.24,Premium,H,VS1,62.2,59,7092,6.83,6.9,4.27
17612,1.24,Very Good,H,VS1,62.6,54,7092,6.84,6.88,4.29
17613,1.3,Very Good,H,VS2,62.5,59,7092,6.93,6.96,4.34
17614,1.13,Very Good,F,VS1,61.6,58,7092,6.61,6.68,4.09
17615,1.18,Very Good,D,SI1,61.7,57,7093,6.8,6.84,4.21
17616,1.01,Very Good,E,VS2,60.4,60,7094,6.47,6.44,3.9
17617,1.21,Premium,H,VS1,62.3,58,7094,6.77,6.84,4.24
17618,1.01,Very Good,E,VS1,60.9,55,7094,6.48,6.58,3.98
17619,1.56,Good,J,VS2,57.6,65,7094,7.62,7.6,4.38
17620,1.16,Fair,F,VS1,57.8,67,7094,6.97,6.84,3.99
17621,1.38,Ideal,G,SI2,61.4,55,7094,7.2,7.17,4.41
17622,1.15,Ideal,I,VS1,61.7,56,7096,6.73,6.76,4.16
17623,1,Premium,E,VS1,63,60,7096,6.38,6.32,4
17624,1.2,Good,E,SI1,64,61,7096,6.67,6.61,4.25
17625,1.39,Good,F,SI2,63.8,55,7096,7.08,7.05,4.51
17626,1.01,Very Good,F,VS2,62.1,57,7098,6.38,6.43,3.98
17627,1.5,Very Good,G,SI2,63.2,58,7098,7.25,7.19,4.56
17628,1.5,Premium,G,SI2,62.1,60,7098,7.34,7.28,4.54
17629,1.5,Fair,H,SI2,59.3,58,7098,7.31,7.37,4.35
17630,1.28,Ideal,H,VS2,62.3,56,7098,6.97,6.89,4.32
17631,1.28,Premium,H,VS2,61.2,60,7098,6.99,6.94,4.26
17632,1.14,Ideal,G,VS2,60.5,60,7099,6.77,6.75,4.09
17633,1.63,Ideal,F,I1,62,55.1,7100,7.5,7.57,4.68
17634,1.15,Ideal,H,SI1,61.6,55,7100,6.74,6.79,4.17
17635,1.02,Premium,D,VS2,62.7,58,7101,6.44,6.35,4.01
17636,1.03,Very Good,D,VS2,63.3,57,7102,6.39,6.44,4.06
17637,1.29,Good,I,VS2,57.9,61,7102,7.16,7.13,4.14
17638,1.51,Ideal,G,SI2,61.8,57,7103,7.37,7.31,4.54
17639,1.36,Premium,I,VS2,61.9,56,7104,7.17,7.08,4.41
17640,1.22,Premium,H,VS1,62.7,56,7105,6.82,6.74,4.25
17641,1.24,Very Good,G,SI1,61.8,58,7106,6.9,6.96,4.28
17642,1.14,Very Good,D,SI1,60.2,60,7106,6.7,6.85,4.08
17643,1.41,Premium,H,SI2,59.1,57,7106,7.41,7.34,4.36
17644,1.01,Very Good,F,VS1,63.2,58,7107,6.32,6.34,4
17645,1.31,Very Good,G,SI2,62.2,58,7107,7.05,6.98,4.36
17646,1.13,Ideal,H,VVS2,59.7,59,7108,6.89,6.77,4.08
17647,1.52,Ideal,G,SI2,61.9,57,7108,7.43,7.38,4.58
17648,1.11,Ideal,G,VS2,61.7,56,7109,6.62,6.66,4.1
17649,1.52,Very Good,J,VS2,63.1,61,7109,7.23,7.19,4.55
17650,1.28,Ideal,H,SI1,61.8,57,7109,7.02,6.97,4.32
17651,1.08,Ideal,F,VS2,61.9,55,7110,6.58,6.64,4.09
17652,1.21,Ideal,I,VS1,61.7,53,7111,6.89,6.92,4.26
17653,1.1,Ideal,G,VS1,61.5,57,7111,6.65,6.62,4.08
17654,1.21,Very Good,H,VS2,59.1,59,7113,6.95,6.99,4.12
17655,1.16,Ideal,G,VS2,61.7,57,7113,6.72,6.8,4.17
17656,1,Good,D,VS2,63.1,56,7114,6.36,6.4,4.02
17657,1.2,Very Good,F,VS2,62.4,58,7114,6.76,6.8,4.23
17658,1,Premium,F,VS1,62.6,58,7114,6.37,6.4,4
17659,1,Ideal,G,VS1,62.7,53,7114,6.39,6.46,4.03
17660,1.1,Premium,F,VS2,61.1,57,7115,6.71,6.65,4.08
17661,1.23,Ideal,I,VVS1,62.1,57,7117,6.9,6.83,4.26
17662,1.07,Very Good,F,VS1,62,58,7118,6.57,6.59,4.08
17663,1.02,Ideal,D,VS1,62.7,55,7118,6.49,6.4,4.04
17664,1.32,Very Good,H,SI1,62.4,58,7119,7.02,7.09,4.4
17665,1.03,Ideal,G,VS1,62,57,7119,6.45,6.48,4
17666,1.03,Ideal,G,VS1,61.7,54,7119,6.49,6.52,4.01
17667,0.94,Ideal,F,VS2,61.2,57,7120,6.29,6.33,3.86
17668,1.01,Ideal,F,VS1,62.2,57,7122,6.38,6.48,4
17669,1.06,Premium,E,VS2,61.4,60,7123,6.57,6.53,4.02
17670,1.59,Premium,F,SI2,62.2,58,7123,7.49,7.45,4.64
17671,1.15,Ideal,H,VS1,62.7,57,7123,6.68,6.64,4.17
17672,1.32,Very Good,I,VS2,60.5,59,7125,7.02,7.06,4.26
17673,1.51,Very Good,J,SI1,60.6,57,7125,7.38,7.46,4.5
17674,1.27,Very Good,H,SI1,62.3,58,7125,6.87,6.94,4.3
